doc_id,content,data_type,route_id,img_orden,img_path,is_map,pais,region,provincia,comarca,zona,pueblo,nombre_ruta,categoria,dificultad,descripcion_dificultad,distancia_total_km,altitud_minima_m,altitud_maxima_m,desnivel_acumulado_pos,desnivel_acumulado_neg,tiempo_total_min,Punto_salida_llegada,poblacion_cercana,link_archivo,fecha
2_img-7,"Imagen de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img3.jpeg.",image,2,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img3.jpeg,False,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.5,1824.0,2427.0,625.0,,330.0,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,11/11/2025
2_img-8,"Mapa cartográfico de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_mapa.png.",image,2,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_mapa.png,True,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,17.5,1824.0,2427.0,625.0,,330.0,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,11/11/2025
3_img-1,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p1_img1.jpeg.",image,3,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-2,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img1.jpeg.",image,3,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-3,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img2.jpeg.",image,3,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img2.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-4,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img3.jpeg.",image,3,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img3.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-5,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img1.jpeg.",image,3,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-6,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img2.jpeg.",image,3,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-7,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img3.jpeg.",image,3,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img3.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
3_img-8,"Mapa cartográfico de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_mapa.png.",image,3,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_mapa.png,True,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",7.6,111.0,180.0,143.0,,120.0,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,11/11/2025
4_img-1,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p1_img1.jpeg.",image,4,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-2,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img1.jpeg.",image,4,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-3,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img2.jpeg.",image,4,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-4,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img3.jpeg.",image,4,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img3.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-5,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img4.jpeg.",image,4,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img4.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-6,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img1.jpeg.",image,4,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-7,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img2.jpeg.",image,4,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-8,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img3.jpeg.",image,4,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img3.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
4_img-9,"Mapa cartográfico de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_mapa.png.",image,4,9,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_mapa.png,True,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",8.2,1.0,2.0,2.0,,125.0,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,11/11/2025
5_img-1,"Imagen de la ruta 'Ermita y castillo de Merola desde la colonia de la Ametlla de Merola'. ubicada en Puig-reig, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p1_img1.jpeg.",image,5,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p1_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Puig-reig,Ermita y castillo de Merola desde la colonia de la Ametlla de Merola,"Lagos, ríos y cascadas;Patrimonio histórico",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,8.3,320.0,407.0,172.0,,170.0,Aparcamiento Ametlla de Merola,Navàs,https://www.rutaspirineos.org/rutas/ametlla-castillo-merola-bergueda,11/11/2025
5_img-2,"Imagen de la ruta 'Ermita y castillo de Merola desde la colonia de la Ametlla de Merola'. ubicada en Puig-reig, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p2_img1.jpeg.",image,5,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p2_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Puig-reig,Ermita y castillo de Merola desde la colonia de la Ametlla de Merola,"Lagos, ríos y cascadas;Patrimonio histórico",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,8.3,320.0,407.0,172.0,,170.0,Aparcamiento Ametlla de Merola,Navàs,https://www.rutaspirineos.org/rutas/ametlla-castillo-merola-bergueda,11/11/2025
5_img-3,"Imagen de la ruta 'Ermita y castillo de Merola desde la colonia de la Ametlla de Merola'. ubicada en Puig-reig, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p2_img2.jpeg.",image,5,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p2_img2.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Puig-reig,Ermita y castillo de Merola desde la colonia de la Ametlla de Merola,"Lagos, ríos y cascadas;Patrimonio histórico",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,8.3,320.0,407.0,172.0,,170.0,Aparcamiento Ametlla de Merola,Navàs,https://www.rutaspirineos.org/rutas/ametlla-castillo-merola-bergueda,11/11/2025
5_img-4,"Imagen de la ruta 'Ermita y castillo de Merola desde la colonia de la Ametlla de Merola'. ubicada en Puig-reig, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p3_img1.jpeg.",image,5,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p3_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Puig-reig,Ermita y castillo de Merola desde la colonia de la Ametlla de Merola,"Lagos, ríos y cascadas;Patrimonio histórico",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,8.3,320.0,407.0,172.0,,170.0,Aparcamiento Ametlla de Merola,Navàs,https://www.rutaspirineos.org/rutas/ametlla-castillo-merola-bergueda,11/11/2025
5_img-5,"Imagen de la ruta 'Ermita y castillo de Merola desde la colonia de la Ametlla de Merola'. ubicada en Puig-reig, Bajo Berguedá, Berguedá, Barcelona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p5_img1.jpeg.",image,5,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-ametlla-castillo-merola-bergueda_es_p5_img1.jpeg,False,España,Cataluña,Barcelona,Berguedá,Bajo Berguedá,Puig-reig,Ermita y castillo de Merola desde la colonia de la Ametlla de Merola,"Lagos, ríos y cascadas;Patrimonio histórico",Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,8.3,320.0,407.0,172.0,,170.0,Aparcamiento Ametlla de Merola,Navàs,https://www.rutaspirineos.org/rutas/ametlla-castillo-merola-bergueda,11/11/2025
