doc_id,content,data_type,meta_route_id,meta_img_orden,meta_img_path,meta_is_map,meta_pais,meta_region,meta_provincia,meta_comarca,meta_zona,meta_pueblo,meta_nombre_ruta,meta_categoria,meta_dificultad,meta_descripcion_dificultad,meta_distancia_total,meta_altitud_minima,meta_altitud_maxima,meta_desnivel_acumulado,meta_Tiempo_total,meta_Punto_salida_llegada,meta_poblacion_cercana,meta_link_archivo,meta_pdf_path,meta_fecha
2_img-3,"Imagen de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p5_img2.jpeg.",image,2,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p5_img2.jpeg,False,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,5 km",1.824,2.427,625m,5:30h,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es.pdf,11/11/2025
2_img-4,"Imagen de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p5_img3.jpeg.",image,2,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p5_img3.jpeg,False,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,5 km",1.824,2.427,625m,5:30h,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es.pdf,11/11/2025
2_img-5,"Imagen de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img1.jpeg.",image,2,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img1.jpeg,False,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,5 km",1.824,2.427,625m,5:30h,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es.pdf,11/11/2025
2_img-6,"Imagen de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img2.jpeg.",image,2,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img2.jpeg,False,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,5 km",1.824,2.427,625m,5:30h,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es.pdf,11/11/2025
2_img-7,"Imagen de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img3.jpeg.",image,2,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_p7_img3.jpeg,False,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,5 km",1.824,2.427,625m,5:30h,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es.pdf,11/11/2025
2_img-8,"Mapa cartográfico de la ruta 'Estany Llong y Portarró de Espot desde Aigüestortes'. ubicada en Boí, Valle de Boí, Alta Ribagorza, Lérida, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_mapa.png.",image,2,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es_mapa.png,True,España,Cataluña,Lérida,Alta Ribagorza,Valle de Boí,Boí,Estany Llong y Portarró de Espot desde Aigüestortes,"Paisajes pintorescos;Familias y niños;Lagos, ríos y cascadas",Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,"17,5 km",1.824,2.427,625m,5:30h,Caseta de Aigüestortes,Boí,https://www.rutaspirineos.org/rutas/aiguestortes-estany-llong-redo-portarro-espot,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-aiguestortes-estany-llong-redo-portarro-espot_es.pdf,11/11/2025
3_img-1,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p1_img1.jpeg.",image,3,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-2,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img1.jpeg.",image,3,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-3,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img2.jpeg.",image,3,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img2.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-4,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img3.jpeg.",image,3,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p4_img3.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-5,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img1.jpeg.",image,3,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-6,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img2.jpeg.",image,3,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-7,"Imagen de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img3.jpeg.",image,3,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_p5_img3.jpeg,False,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
3_img-8,"Mapa cartográfico de la ruta 'Al pie de las Gavarres desde Madremanya'. ubicada en Madremanya, Las Gavarres (Gironés), Gironés, Gerona, Cataluña, España. representa el trazado de la ruta, su entorno y puntos de referencia. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_mapa.png.",image,3,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es_mapa.png,True,España,Cataluña,Gerona,Gironés,Las Gavarres (Gironés),Madremanya,Al pie de las Gavarres desde Madremanya,Familias y niños;Rutas circulares,Baja,"Paseos cortos, con poco desnivel y sin dificultades.","7,6 km",111.0,180.0,143m,2:00h,Entrada Madremanya,Madremanya,https://www.rutaspirineos.org/rutas/al-peu-de-les-gavarres-des-de-madremanya,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-peu-de-les-gavarres-des-de-madremanya_es.pdf,11/11/2025
4_img-1,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p1_img1.jpeg.",image,4,1,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p1_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-2,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img1.jpeg.",image,4,2,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-3,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img2.jpeg.",image,4,3,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-4,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img3.jpeg.",image,4,4,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img3.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-5,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img4.jpeg.",image,4,5,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p5_img4.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-6,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img1.jpeg.",image,4,6,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img1.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-7,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img2.jpeg.",image,4,7,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img2.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
4_img-8,"Imagen de la ruta 'La Reserva Integral de Les Llaunes'. ubicada en Castellón de Ampurias, La llanura ampurdanesa, Alto Ampurdán, Gerona, Cataluña, España. fichero de imagen: D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img3.jpeg.",image,4,8,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_img\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es_p6_img3.jpeg,False,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Castellón de Ampurias,La Reserva Integral de Les Llaunes,"Flora y fauna;Rutas circulares;Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.","8,2 km",1.0,2.0,2m,2:05h,El Cortalet,Castellón de Ampurias,https://www.rutaspirineos.org/rutas/al-voltant-de-la-reserva-integral-de-les-llaunes,D:\TFM\TFM-Arquitectura-RAG\TFM-Arquitectura-RAG\data\rutas_pdf\RUTAS-PIRINEOS-al-voltant-de-la-reserva-integral-de-les-llaunes_es.pdf,11/11/2025
